Bag_Tag_ID,Passenger_ID,Flight_Number,Delivery_Status,Claim_Category,Baggage_Claim_Submitted,Passenger_Arrival_Time,Final_Delivery_Time,Delivery_Delay_Minutes,Transfer_Flight_Count,Baggage_Tracking_Sensor_Data,Calculated_Delivery_Delay_Minutes,Is_Mishandled,Transfer_Risk_Flag,Sensor_Tracking_Gap_Flag,Arrival_Hour,Arrival_Day_of_Week
TAG673385,PAX23076,AI258,Rerouted,Lost Baggage,1,2025-07-16 18:41:00,2025-07-17 11:20:00,999.0,0,Complete,999.0,1,0,0,18,2
TAG203066,PAX76944,AI885,Delayed,Delayed Delivery Claim,1,2025-07-16 04:52:00,,999.0,1,Complete,,1,1,0,4,2
TAG107384,PAX62663,AI497,Delayed,Delayed Delivery Claim,1,2025-07-16 22:48:00,,999.0,0,Complete,,1,0,0,22,2
TAG714608,PAX27295,AI324,Delayed,Delayed Delivery Claim,1,2025-07-16 15:49:00,2025-07-17 08:28:00,999.0,1,Complete,999.0,1,1,0,15,2
TAG506451,PAX82519,AI721,Delayed,Damaged Baggage,1,2025-07-16 07:14:00,2025-07-16 08:02:07,48.12,2,Complete,48.11666666666667,1,1,0,7,2
TAG990804,PAX67233,AI777,Lost,Damaged Baggage,1,2025-07-16 09:38:00,2025-07-17 02:17:00,999.0,0,Complete,999.0,1,0,0,9,2
TAG431541,PAX15798,AI530,Damaged,Damaged Baggage,1,2025-07-16 15:20:00,2025-07-17 07:59:00,999.0,0,Complete,999.0,1,0,0,15,2
TAG643754,PAX39528,AI295,Delayed,Lost Baggage,1,2025-07-16 10:22:00,2025-07-17 03:01:00,999.0,0,Complete,999.0,1,0,0,10,2
TAG563742,PAX40949,AI857,Damaged,Delayed Delivery Claim,1,2025-07-16 03:49:00,2025-07-16 20:28:00,999.0,0,Complete,999.0,1,0,0,3,2
TAG328610,PAX23126,AI430,Damaged,Delayed Delivery Claim,1,2025-07-16 10:21:00,,999.0,0,Complete,,1,0,0,10,2
TAG433753,PAX67668,AI792,Rerouted,Damaged Baggage,1,2025-07-16 01:22:00,2025-07-16 18:01:00,999.0,0,Complete,999.0,1,0,0,1,2
TAG601681,PAX90985,AI717,Rerouted,Damaged Baggage,1,2025-07-16 21:56:00,2025-07-17 14:35:00,999.0,0,Complete,999.0,1,0,0,21,2
TAG962105,PAX46720,AI369,Rerouted,Delayed Delivery Claim,1,2025-07-16 01:19:00,2025-07-16 02:08:01,49.02,0,Complete,49.016666666666666,1,0,0,1,2
TAG209755,PAX20007,AI418,Damaged,Lost Baggage,1,2025-07-16 02:19:00,2025-07-16 18:58:00,999.0,0,Complete,999.0,1,0,0,2,2
TAG835639,PAX23422,AI870,Delayed,Lost Baggage,1,2025-07-16 04:59:00,2025-07-16 21:38:00,999.0,1,Partial Data,999.0,1,1,1,4,2
TAG992161,PAX16451,AI303,Lost,Delayed Delivery Claim,1,2025-07-16 12:34:00,2025-07-17 05:13:00,999.0,0,Missing Data,999.0,1,0,1,12,2
TAG886486,PAX61582,AI938,Delayed,Damaged Baggage,1,2025-07-16 17:38:00,,999.0,0,Complete,,1,0,0,17,2
TAG769903,PAX67397,AI999,Rerouted,Delayed Delivery Claim,1,2025-07-16 14:39:00,2025-07-17 07:18:00,999.0,1,Complete,999.0,1,1,0,14,2
TAG249027,PAX40424,AI754,Delayed,Lost Baggage,1,2025-07-16 09:51:00,2025-07-16 10:30:06,39.11,1,Complete,39.1,1,1,0,9,2
TAG406102,PAX44524,AI521,Damaged,Lost Baggage,1,2025-07-16 15:36:00,2025-07-16 16:23:09,47.16,1,Complete,47.15,1,1,0,15,2
TAG343167,PAX65477,AI843,Delayed,Damaged Baggage,1,2025-07-16 13:19:00,,999.0,0,Complete,,1,0,0,13,2
TAG241256,PAX90367,AI426,Delayed,Delayed Delivery Claim,1,2025-07-16 15:13:00,2025-07-17 07:52:00,999.0,1,Complete,999.0,1,1,0,15,2
TAG224806,PAX56539,AI696,Lost,Lost Baggage,1,2025-07-16 15:23:00,2025-07-17 08:02:00,999.0,0,Complete,999.0,1,0,0,15,2
TAG730634,PAX97734,AI250,Delayed,Delayed Delivery Claim,1,2025-07-16 21:28:00,2025-07-17 14:07:00,999.0,0,Partial Data,999.0,1,0,1,21,2
TAG686741,PAX37312,AI827,Lost,Lost Baggage,1,2025-07-16 01:08:00,,999.0,0,Complete,,1,0,0,1,2
TAG839477,PAX96755,AI411,Lost,Delayed Delivery Claim,1,2025-07-16 20:10:00,2025-07-17 12:49:00,999.0,0,Complete,999.0,1,0,0,20,2
TAG194864,PAX59271,AI975,Delayed,Lost Baggage,1,2025-07-16 23:23:00,,999.0,0,Complete,,1,0,0,23,2
TAG874757,PAX43330,AI650,Delayed,Lost Baggage,1,2025-07-16 07:37:00,2025-07-17 00:16:00,999.0,2,Complete,999.0,1,1,0,7,2
TAG589227,PAX37171,AI407,Lost,Damaged Baggage,1,2025-07-16 09:50:00,2025-07-17 02:29:00,999.0,0,Complete,999.0,1,0,0,9,2
TAG507661,PAX33158,AI844,Delayed,Delayed Delivery Claim,1,2025-07-16 03:22:00,2025-07-16 04:12:31,50.53,1,Complete,50.516666666666666,1,1,0,3,2
TAG186330,PAX92196,AI598,Delayed,Delayed Delivery Claim,1,2025-07-16 08:47:00,,999.0,2,Complete,,1,1,0,8,2
TAG103080,PAX54128,AI113,Damaged,Delayed Delivery Claim,1,2025-07-16 05:57:00,2025-07-16 22:36:00,999.0,1,Partial Data,999.0,1,1,1,5,2
TAG198611,PAX63017,AI678,Delayed,Pilferage,1,2025-07-16 17:04:00,2025-07-16 17:36:36,32.62,2,Complete,32.6,1,1,0,17,2
TAG900281,PAX49302,AI957,Delayed,Lost Baggage,1,2025-07-16 08:42:00,2025-07-17 01:21:00,999.0,1,Partial Data,999.0,1,1,1,8,2
TAG161418,PAX87437,AI361,Delayed,Lost Baggage,1,2025-07-16 17:13:00,2025-07-17 09:52:00,999.0,2,Complete,999.0,1,1,0,17,2
TAG871693,PAX26837,AI705,Damaged,Damaged Baggage,1,2025-07-16 23:55:00,2025-07-17 16:34:00,999.0,1,Complete,999.0,1,1,0,23,2
TAG796713,PAX93482,AI347,Damaged,Delayed Delivery Claim,1,2025-07-16 06:49:00,,999.0,0,Complete,,1,0,0,6,2
TAG994164,PAX93154,AI456,Delayed,Lost Baggage,1,2025-07-16 23:01:00,2025-07-17 15:40:00,999.0,0,Complete,999.0,1,0,0,23,2
TAG222237,PAX83115,AI293,Damaged,Delayed Delivery Claim,1,2025-07-16 13:24:00,2025-07-17 06:03:00,999.0,1,Complete,999.0,1,1,0,13,2
TAG882504,PAX59486,AI525,Damaged,Lost Baggage,1,2025-07-16 13:27:00,,999.0,0,Complete,,1,0,0,13,2
TAG428673,PAX61662,AI346,Delayed,Damaged Baggage,1,2025-07-16 08:11:00,,999.0,0,Complete,,1,0,0,8,2
TAG979007,PAX26777,AI236,Delayed,Damaged Baggage,1,2025-07-16 21:44:00,2025-07-17 14:23:00,999.0,0,Complete,999.0,1,0,0,21,2
TAG670653,PAX15192,AI174,Lost,Lost Baggage,1,2025-07-16 06:46:00,2025-07-16 23:25:00,999.0,2,Complete,999.0,1,1,0,6,2
TAG541425,PAX73992,AI466,Delayed,Damaged Baggage,1,2025-07-16 19:47:00,,999.0,0,Complete,,1,0,0,19,2
TAG574312,PAX90513,AI173,Delayed,Delayed Delivery Claim,1,2025-07-16 10:09:00,2025-07-16 10:57:48,48.82,2,Complete,48.8,1,1,0,10,2
TAG226141,PAX45959,AI400,Lost,Lost Baggage,1,2025-07-16 00:39:00,2025-07-16 17:18:00,999.0,2,Missing Data,999.0,1,1,1,0,2
TAG467485,PAX18213,AI568,Damaged,Damaged Baggage,1,2025-07-16 09:54:00,2025-07-17 02:33:00,999.0,1,Complete,999.0,1,1,0,9,2
TAG422090,PAX28364,AI989,Delayed,Delayed Delivery Claim,1,2025-07-16 12:52:00,,999.0,0,Complete,,1,0,0,12,2
TAG358298,PAX74174,AI869,Lost,Delayed Delivery Claim,1,2025-07-16 04:24:00,2025-07-16 21:03:00,999.0,0,Complete,999.0,1,0,0,4,2
TAG920295,PAX56753,AI852,Damaged,Damaged Baggage,1,2025-07-16 20:24:00,2025-07-16 21:13:36,49.61,0,Complete,49.6,1,0,0,20,2
TAG265623,PAX93802,AI287,Delayed,Pilferage,1,2025-07-16 15:43:00,2025-07-17 08:22:00,999.0,1,Partial Data,999.0,1,1,1,15,2
TAG375469,PAX22147,AI405,Rerouted,Delayed Delivery Claim,1,2025-07-16 19:02:00,,999.0,1,Complete,,1,1,0,19,2
TAG931324,PAX81771,AI431,Delayed,Lost Baggage,1,2025-07-16 00:11:00,2025-07-16 00:52:59,41.98,0,Complete,41.983333333333334,1,0,0,0,2
TAG857078,PAX37300,AI951,Damaged,Lost Baggage,1,2025-07-16 08:49:00,2025-07-16 09:36:52,47.87,0,Complete,47.86666666666667,1,0,0,8,2
TAG676010,PAX62341,AI592,Delayed,Delayed Delivery Claim,1,2025-07-16 04:11:00,2025-07-16 20:50:00,999.0,0,Complete,999.0,1,0,0,4,2
TAG591595,PAX41614,AI339,Delayed,Lost Baggage,1,2025-07-16 02:16:00,2025-07-16 02:59:50,43.84,1,Complete,43.833333333333336,1,1,0,2,2
TAG874831,PAX20969,AI482,Delayed,Pilferage,1,2025-07-16 21:30:00,2025-07-16 22:14:06,44.1,0,Complete,44.1,1,0,0,21,2
TAG256045,PAX56871,AI195,Delayed,Lost Baggage,1,2025-07-16 03:16:00,2025-07-16 19:55:00,999.0,0,Complete,999.0,1,0,0,3,2
TAG718288,PAX51525,AI318,Damaged,Lost Baggage,1,2025-07-16 02:08:00,,999.0,2,Complete,,1,1,0,2,2
TAG437883,PAX47409,AI349,Delayed,Pilferage,1,2025-07-16 14:31:00,2025-07-17 07:10:00,999.0,0,Partial Data,999.0,1,0,1,14,2
TAG303758,PAX16785,AI815,Damaged,Lost Baggage,1,2025-07-16 16:51:00,2025-07-16 17:36:49,45.82,0,Complete,45.81666666666667,1,0,0,16,2
TAG204758,PAX80243,AI591,Delayed,Damaged Baggage,1,2025-07-16 07:05:00,2025-07-16 07:46:17,41.29,0,Complete,41.28333333333333,1,0,0,7,2
TAG440338,PAX22071,AI166,Damaged,Lost Baggage,1,2025-07-16 08:14:00,2025-07-17 00:53:00,999.0,1,Complete,999.0,1,1,0,8,2
TAG279128,PAX92746,AI206,Damaged,Delayed Delivery Claim,1,2025-07-16 00:31:00,,999.0,0,Complete,,1,0,0,0,2
TAG147539,PAX90627,AI787,Damaged,Delayed Delivery Claim,1,2025-07-16 12:40:00,2025-07-16 13:24:58,44.98,0,Complete,44.96666666666667,1,0,0,12,2
TAG446731,PAX69525,AI959,Damaged,Delayed Delivery Claim,1,2025-07-16 01:26:00,,999.0,1,Complete,,1,1,0,1,2
TAG961896,PAX85784,AI772,Damaged,Delayed Delivery Claim,1,2025-07-16 06:15:00,,999.0,0,Complete,,1,0,0,6,2
TAG287910,PAX35713,AI112,Lost,Delayed Delivery Claim,1,2025-07-16 12:02:00,,999.0,0,Complete,,1,0,0,12,2
TAG294006,PAX75824,AI542,Damaged,Pilferage,1,2025-07-16 10:41:00,2025-07-16 11:30:17,49.3,1,Complete,49.28333333333333,1,1,0,10,2
TAG442298,PAX28101,AI272,Damaged,Delayed Delivery Claim,1,2025-07-16 09:47:00,,999.0,0,Complete,,1,0,0,9,2
TAG260854,PAX13579,AI513,Rerouted,Lost Baggage,1,2025-07-16 13:30:00,,999.0,1,Partial Data,,1,1,1,13,2
TAG368534,PAX51911,AI856,Delayed,Delayed Delivery Claim,1,2025-07-16 18:36:00,2025-07-17 11:15:00,999.0,2,Partial Data,999.0,1,1,1,18,2
TAG521312,PAX65628,AI355,Damaged,Lost Baggage,1,2025-07-16 06:54:00,2025-07-16 23:33:00,999.0,0,Complete,999.0,1,0,0,6,2
TAG243267,PAX46421,AI138,Lost,Lost Baggage,1,2025-07-16 01:20:00,2025-07-16 17:59:00,999.0,0,Complete,999.0,1,0,0,1,2
TAG797134,PAX33081,AI148,Lost,Damaged Baggage,1,2025-07-16 11:24:00,2025-07-17 04:03:00,999.0,0,Complete,999.0,1,0,0,11,2
TAG795473,PAX90471,AI875,Delayed,Delayed Delivery Claim,1,2025-07-16 01:54:00,,999.0,2,Complete,,1,1,0,1,2
TAG368462,PAX80016,AI414,Delayed,Delayed Delivery Claim,1,2025-07-16 06:14:00,,999.0,1,Complete,,1,1,0,6,2
TAG282776,PAX57660,AI285,Damaged,Damaged Baggage,1,2025-07-16 16:24:00,,999.0,2,Complete,,1,1,0,16,2
TAG868540,PAX88342,AI360,Lost,Delayed Delivery Claim,1,2025-07-16 10:53:00,2025-07-17 03:32:00,999.0,0,Complete,999.0,1,0,0,10,2
TAG232372,PAX38387,AI411,Damaged,Lost Baggage,1,2025-07-16 05:32:00,2025-07-16 22:11:00,999.0,1,Complete,999.0,1,1,0,5,2
TAG412422,PAX89876,AI553,Damaged,Damaged Baggage,1,2025-07-16 13:50:00,,999.0,0,Complete,,1,0,0,13,2
TAG636869,PAX66367,AI539,Lost,Delayed Delivery Claim,1,2025-07-16 06:17:00,2025-07-16 22:56:00,999.0,0,Complete,999.0,1,0,0,6,2
TAG949598,PAX86459,AI465,Delayed,Delayed Delivery Claim,1,2025-07-16 07:27:00,2025-07-17 00:06:00,999.0,2,Missing Data,999.0,1,1,1,7,2
TAG755467,PAX41785,AI383,Delayed,Delayed Delivery Claim,1,2025-07-16 21:36:00,2025-07-16 22:22:32,46.54,0,Complete,46.53333333333333,1,0,0,21,2
TAG970713,PAX40415,AI464,Delayed,Lost Baggage,1,2025-07-16 12:53:00,,999.0,0,Complete,,1,0,0,12,2
TAG502284,PAX62990,AI479,Damaged,Delayed Delivery Claim,1,2025-07-16 10:36:00,,999.0,0,Complete,,1,0,0,10,2
TAG509035,PAX30670,AI478,Damaged,Lost Baggage,1,2025-07-16 07:55:00,,999.0,0,Complete,,1,0,0,7,2
TAG536720,PAX49340,AI207,Lost,Damaged Baggage,1,2025-07-16 08:30:00,2025-07-16 09:13:18,43.31,0,Complete,43.3,1,0,0,8,2
TAG990236,PAX86232,AI814,Delayed,Delayed Delivery Claim,1,2025-07-16 11:10:00,2025-07-16 12:01:21,51.36,1,Complete,51.35,1,1,0,11,2
TAG383949,PAX61617,AI544,Damaged,Lost Baggage,1,2025-07-16 23:20:00,2025-07-17 15:59:00,999.0,0,Complete,999.0,1,0,0,23,2
TAG708761,PAX63440,AI230,Delayed,Lost Baggage,1,2025-07-16 20:56:00,2025-07-16 21:39:21,43.36,0,Complete,43.35,1,0,0,20,2
TAG403705,PAX36548,AI998,Delayed,Delayed Delivery Claim,1,2025-07-16 22:48:00,2025-07-17 15:27:00,999.0,1,Complete,999.0,1,1,0,22,2
TAG258056,PAX49034,AI205,Rerouted,Lost Baggage,1,2025-07-16 10:30:00,,999.0,0,Complete,,1,0,0,10,2
TAG776186,PAX64833,AI301,Delayed,Damaged Baggage,1,2025-07-16 23:40:00,2025-07-17 16:19:00,999.0,0,Sensor Malfunction,999.0,1,0,1,23,2
TAG791377,PAX47567,AI520,Damaged,Damaged Baggage,1,2025-07-16 17:21:00,2025-07-17 10:00:00,999.0,0,Complete,999.0,1,0,0,17,2
TAG127403,PAX64127,AI903,Damaged,Delayed Delivery Claim,1,2025-07-16 03:25:00,2025-07-16 20:04:00,999.0,0,Complete,999.0,1,0,0,3,2
TAG718909,PAX93743,AI342,Lost,Damaged Baggage,1,2025-07-16 19:38:00,,999.0,0,Complete,,1,0,0,19,2
TAG335513,PAX98317,AI612,Delayed,Delayed Delivery Claim,1,2025-07-16 02:06:00,2025-07-16 18:45:00,999.0,0,Complete,999.0,1,0,0,2,2
TAG828380,PAX70542,AI190,Damaged,Lost Baggage,1,2025-07-16 00:15:00,,999.0,1,Complete,,1,1,0,0,2
TAG597008,PAX27144,AI488,Damaged,Delayed Delivery Claim,1,2025-07-16 01:30:00,2025-07-16 18:09:00,999.0,0,Partial Data,999.0,1,0,1,1,2
TAG387173,PAX80294,AI728,Damaged,Delayed Delivery Claim,1,2025-07-16 13:52:00,2025-07-17 06:31:00,999.0,0,Complete,999.0,1,0,0,13,2
TAG120026,PAX82867,AI243,Delayed,Delayed Delivery Claim,1,2025-07-16 12:46:00,2025-07-16 13:28:02,42.04,0,Complete,42.03333333333333,1,0,0,12,2
TAG238217,PAX26054,AI392,Damaged,Damaged Baggage,1,2025-07-16 12:50:00,2025-07-17 05:29:00,999.0,2,Complete,999.0,1,1,0,12,2
TAG921032,PAX67936,AI506,Damaged,Delayed Delivery Claim,1,2025-07-16 05:20:00,2025-07-16 06:03:51,43.86,0,Complete,43.85,1,0,0,5,2
TAG971731,PAX92946,AI268,Damaged,Damaged Baggage,1,2025-07-16 12:53:00,2025-07-16 13:32:06,39.11,1,Complete,39.1,1,1,0,12,2
TAG315078,PAX35068,AI712,Damaged,Delayed Delivery Claim,1,2025-07-16 03:29:00,2025-07-16 20:08:00,999.0,0,Complete,999.0,1,0,0,3,2
TAG945703,PAX87153,AI745,Lost,Delayed Delivery Claim,1,2025-07-16 09:00:00,2025-07-17 01:39:00,999.0,0,Complete,999.0,1,0,0,9,2
TAG375004,PAX76273,AI966,Delayed,Damaged Baggage,1,2025-07-16 21:05:00,,999.0,1,Complete,,1,1,0,21,2
TAG836641,PAX60235,AI835,Delayed,Lost Baggage,1,2025-07-16 09:36:00,2025-07-17 02:15:00,999.0,0,Complete,999.0,1,0,0,9,2
TAG573429,PAX98111,AI126,Lost,Delayed Delivery Claim,1,2025-07-16 13:43:00,2025-07-17 06:22:00,999.0,1,Complete,999.0,1,1,0,13,2
TAG729231,PAX24540,AI133,Lost,Lost Baggage,1,2025-07-16 03:24:00,,999.0,0,Partial Data,,1,0,1,3,2
TAG910923,PAX84870,AI128,Delayed,Lost Baggage,1,2025-07-16 03:25:00,2025-07-16 20:04:00,999.0,2,Complete,999.0,1,1,0,3,2
TAG866909,PAX86690,AI134,Lost,Delayed Delivery Claim,1,2025-07-16 02:12:00,2025-07-16 18:51:00,999.0,1,Partial Data,999.0,1,1,1,2,2
TAG385104,PAX38238,AI587,Damaged,Damaged Baggage,1,2025-07-16 21:26:00,2025-07-17 14:05:00,999.0,2,Complete,999.0,1,1,0,21,2
TAG818957,PAX45865,AI646,Lost,Pilferage,1,2025-07-16 03:18:00,,999.0,0,Complete,,1,0,0,3,2
TAG824938,PAX44773,AI190,Delayed,Damaged Baggage,1,2025-07-16 23:03:00,,999.0,0,Complete,,1,0,0,23,2
TAG327027,PAX14941,AI175,Delayed,Damaged Baggage,1,2025-07-16 08:58:00,,999.0,1,Partial Data,,1,1,1,8,2
TAG396669,PAX85804,AI770,Delayed,Delayed Delivery Claim,1,2025-07-16 22:37:00,,999.0,1,Complete,,1,1,0,22,2
TAG426684,PAX96003,AI265,Delayed,Delayed Delivery Claim,1,2025-07-16 01:09:00,2025-07-16 17:48:00,999.0,2,Complete,999.0,1,1,0,1,2
TAG523832,PAX81341,AI133,Lost,Delayed Delivery Claim,1,2025-07-16 23:04:00,,999.0,0,Sensor Malfunction,,1,0,1,23,2
TAG227919,PAX36289,AI364,Damaged,Lost Baggage,1,2025-07-16 16:57:00,2025-07-16 17:49:48,52.81,1,Complete,52.8,1,1,0,16,2
TAG263511,PAX17853,AI314,Lost,Delayed Delivery Claim,1,2025-07-16 10:12:00,,999.0,0,Complete,,1,0,0,10,2
TAG601277,PAX84117,AI787,Lost,Damaged Baggage,1,2025-07-16 03:31:00,,999.0,0,Complete,,1,0,0,3,2
TAG500721,PAX17701,AI181,Damaged,Delayed Delivery Claim,1,2025-07-16 10:50:00,2025-07-17 03:29:00,999.0,0,Complete,999.0,1,0,0,10,2
TAG190607,PAX74947,AI218,Delayed,Delayed Delivery Claim,1,2025-07-16 06:56:00,2025-07-16 23:35:00,999.0,0,Complete,999.0,1,0,0,6,2
TAG814966,PAX50558,AI967,Delayed,Damaged Baggage,1,2025-07-16 00:08:00,2025-07-16 00:59:06,51.1,0,Complete,51.1,1,0,0,0,2
TAG104517,PAX31177,AI633,Delayed,Lost Baggage,1,2025-07-16 17:51:00,,999.0,0,Complete,,1,0,0,17,2
TAG238957,PAX79942,AI570,Delayed,Lost Baggage,1,2025-07-16 20:19:00,2025-07-16 21:12:41,53.69,0,Complete,53.68333333333333,1,0,0,20,2
TAG831067,PAX19841,AI891,Delayed,Delayed Delivery Claim,1,2025-07-16 19:13:00,2025-07-17 11:52:00,999.0,0,Complete,999.0,1,0,0,19,2
TAG486402,PAX74337,AI489,Lost,Pilferage,1,2025-07-16 09:55:00,2025-07-17 02:34:00,999.0,1,Complete,999.0,1,1,0,9,2
TAG350444,PAX82628,AI907,Lost,Delayed Delivery Claim,1,2025-07-16 02:02:00,2025-07-16 18:41:00,999.0,2,Complete,999.0,1,1,0,2,2
TAG216600,PAX96195,AI488,Delayed,Damaged Baggage,1,2025-07-16 03:50:00,2025-07-16 04:31:59,41.99,0,Complete,41.983333333333334,1,0,0,3,2
TAG259123,PAX25593,AI456,Delayed,Delayed Delivery Claim,1,2025-07-16 09:56:00,,999.0,1,Complete,,1,1,0,9,2
TAG186403,PAX53976,AI323,Damaged,Delayed Delivery Claim,1,2025-07-16 10:03:00,2025-07-17 02:42:00,999.0,0,Complete,999.0,1,0,0,10,2
TAG794041,PAX34319,AI497,Lost,Damaged Baggage,1,2025-07-16 02:26:00,2025-07-16 03:08:15,42.26,0,Complete,42.25,1,0,0,2,2
TAG438873,PAX33003,AI875,Rerouted,Delayed Delivery Claim,1,2025-07-16 20:31:00,2025-07-16 21:18:55,47.93,0,Complete,47.916666666666664,1,0,0,20,2
TAG763745,PAX57616,AI389,Lost,Lost Baggage,1,2025-07-16 15:46:00,,999.0,0,Complete,,1,0,0,15,2
TAG669170,PAX88277,AI821,Damaged,Pilferage,1,2025-07-16 19:17:00,2025-07-16 20:02:15,45.26,2,Partial Data,45.25,1,1,1,19,2
TAG396040,PAX76412,AI683,Rerouted,Lost Baggage,1,2025-07-16 19:14:00,,999.0,1,Complete,,1,1,0,19,2
TAG719548,PAX92400,AI817,Delayed,Damaged Baggage,1,2025-07-16 23:21:00,2025-07-17 16:00:00,999.0,1,Missing Data,999.0,1,1,1,23,2
TAG795633,PAX62676,AI313,Delayed,Delayed Delivery Claim,1,2025-07-16 11:23:00,2025-07-16 12:10:04,47.07,1,Complete,47.06666666666667,1,1,0,11,2
TAG293180,PAX68753,AI753,Delayed,Damaged Baggage,1,2025-07-16 23:05:00,2025-07-17 15:44:00,999.0,1,Complete,999.0,1,1,0,23,2
TAG239742,PAX95643,AI470,Damaged,Lost Baggage,1,2025-07-16 12:23:00,,999.0,1,Complete,,1,1,0,12,2
TAG108383,PAX72444,AI123,Delayed,Damaged Baggage,1,2025-07-16 21:02:00,,999.0,1,Complete,,1,1,0,21,2
TAG785673,PAX45973,AI213,Damaged,Delayed Delivery Claim,1,2025-07-16 07:00:00,2025-07-16 23:39:00,999.0,0,Complete,999.0,1,0,0,7,2
TAG541428,PAX33597,AI366,Delayed,Delayed Delivery Claim,1,2025-07-16 01:50:00,2025-07-16 18:29:00,999.0,0,Complete,999.0,1,0,0,1,2
TAG103597,PAX93646,AI932,Delayed,Lost Baggage,1,2025-07-16 13:26:00,,999.0,1,Complete,,1,1,0,13,2
TAG943272,PAX23145,AI597,Damaged,Damaged Baggage,1,2025-07-16 04:34:00,2025-07-16 21:13:00,999.0,0,Complete,999.0,1,0,0,4,2
TAG276685,PAX35188,AI613,Lost,Damaged Baggage,1,2025-07-16 23:07:00,,999.0,0,Complete,,1,0,0,23,2
TAG791641,PAX31146,AI243,Damaged,Delayed Delivery Claim,1,2025-07-16 07:09:00,2025-07-16 23:48:00,999.0,0,Complete,999.0,1,0,0,7,2
TAG262553,PAX47212,AI113,Lost,Delayed Delivery Claim,1,2025-07-16 17:17:00,2025-07-17 09:56:00,999.0,1,Complete,999.0,1,1,0,17,2
TAG651560,PAX35245,AI466,Delayed,Delayed Delivery Claim,1,2025-07-16 19:37:00,2025-07-16 20:22:16,45.27,0,Complete,45.266666666666666,1,0,0,19,2
TAG196751,PAX15113,AI843,Rerouted,Damaged Baggage,1,2025-07-16 17:17:00,2025-07-17 09:56:00,999.0,1,Missing Data,999.0,1,1,1,17,2
TAG339256,PAX58893,AI900,Delayed,Lost Baggage,1,2025-07-16 03:45:00,,999.0,1,Complete,,1,1,0,3,2
TAG131144,PAX51211,AI298,Damaged,Lost Baggage,1,2025-07-16 10:49:00,2025-07-17 03:28:00,999.0,0,Complete,999.0,1,0,0,10,2
TAG774369,PAX79548,AI706,Delayed,Lost Baggage,1,2025-07-16 04:59:00,,999.0,0,Complete,,1,0,0,4,2
TAG770623,PAX97150,AI468,Delayed,Lost Baggage,1,2025-07-16 15:35:00,,999.0,0,Complete,,1,0,0,15,2
TAG649653,PAX41491,AI129,Damaged,Damaged Baggage,1,2025-07-16 04:59:00,,999.0,0,Complete,,1,0,0,4,2
TAG414679,PAX23412,AI736,Damaged,Pilferage,1,2025-07-16 09:58:00,2025-07-16 10:40:18,42.31,2,Complete,42.3,1,1,0,9,2
TAG743054,PAX53636,AI992,Damaged,Damaged Baggage,1,2025-07-16 04:50:00,,999.0,0,Complete,,1,0,0,4,2
TAG592338,PAX82832,AI519,Delayed,Delayed Delivery Claim,1,2025-07-16 14:18:00,2025-07-17 06:57:00,999.0,1,Complete,999.0,1,1,0,14,2
TAG189131,PAX94090,AI622,Delayed,Lost Baggage,1,2025-07-16 21:35:00,2025-07-17 14:14:00,999.0,0,Partial Data,999.0,1,0,1,21,2
TAG892732,PAX55135,AI609,Delayed,Lost Baggage,1,2025-07-16 17:41:00,,999.0,1,Sensor Malfunction,,1,1,1,17,2
TAG587230,PAX83178,AI699,Delayed,Delayed Delivery Claim,1,2025-07-16 03:42:00,2025-07-16 20:21:00,999.0,0,Complete,999.0,1,0,0,3,2
TAG792745,PAX91338,AI842,Lost,Damaged Baggage,1,2025-07-16 22:28:00,2025-07-16 23:12:05,44.09,1,Complete,44.083333333333336,1,1,0,22,2
TAG522049,PAX88153,AI689,Lost,Delayed Delivery Claim,1,2025-07-16 00:20:00,2025-07-16 01:09:35,49.6,0,Complete,49.583333333333336,1,0,0,0,2
TAG461214,PAX74616,AI903,Lost,Lost Baggage,1,2025-07-16 11:37:00,2025-07-16 12:27:31,50.53,1,Partial Data,50.516666666666666,1,1,1,11,2
TAG671192,PAX46471,AI291,Delayed,Delayed Delivery Claim,1,2025-07-16 18:57:00,,999.0,0,Complete,,1,0,0,18,2
TAG550809,PAX84244,AI752,Lost,Lost Baggage,1,2025-07-16 01:44:00,2025-07-16 02:28:37,44.63,0,Complete,44.61666666666667,1,0,0,1,2
TAG645072,PAX89657,AI920,Lost,Delayed Delivery Claim,1,2025-07-16 17:27:00,,999.0,0,Complete,,1,0,0,17,2
TAG150825,PAX60922,AI439,Lost,Delayed Delivery Claim,1,2025-07-16 13:29:00,2025-07-17 06:08:00,999.0,1,Complete,999.0,1,1,0,13,2
TAG386647,PAX58661,AI554,Delayed,Delayed Delivery Claim,1,2025-07-16 01:05:00,2025-07-16 17:44:00,999.0,0,Complete,999.0,1,0,0,1,2
TAG534503,PAX22220,AI328,Delayed,Delayed Delivery Claim,1,2025-07-16 13:42:00,,999.0,0,Partial Data,,1,0,1,13,2
TAG678643,PAX17679,AI243,Delayed,Pilferage,1,2025-07-16 11:14:00,,999.0,0,Missing Data,,1,0,1,11,2
TAG602174,PAX62228,AI730,Delayed,Damaged Baggage,1,2025-07-16 19:10:00,2025-07-17 11:49:00,999.0,1,Complete,999.0,1,1,0,19,2
